"tf","gene","Gain","Cover","Frequency","Cor"
"IKZF1","PASK",0.060530937705633,0.074,0.074,0.464296105830065
"IKZF1","ZNF140",0.0564101424289924,0.02,0.02,0.111128326369662
"IKZF1","VEZF1",0.0535292400326186,0.058,0.058,0.225826572108102
"IKZF1","VRK2",0.0534212979305555,0.04,0.04,0.361960083071815
"IKZF1","ALOX5AP",0.0530893316255656,0.074,0.074,0.477104931077886
"IKZF1","POLR1E",0.0523742852116896,0.022,0.022,0.460934450822351
"IKZF1","CD84",0.0523659926320829,0.08,0.08,0.31503898390976
"IKZF1","FGR",0.0522945667075462,0.074,0.074,0.278722662915576
"IKZF1","CCNA1",0.0513723039187171,0.0304160822814399,0.0304160822814399,0.313996428953132
"IKZF1","SH2D2A",0.050652784226415,0.044,0.044,0.290553097382098
"IKZF1","ATF3",0.0501529805064487,0.036,0.036,0.260087582541753
"IKZF1","CMTM3",0.0499913478985483,0.052,0.052,0.512660256708214
"IKZF1","NFE2L1",0.0486859964687745,0.06,0.06,0.349889019006973
"IKZF1","PPP2R3C",0.046044001591497,0.036,0.036,0.408717768489944
"IKZF1","SMAD2",0.0452819044960627,0.046,0.046,0.250329121401884
"IKZF1","CTSH",0.0433360678963943,0.12,0.12,0.425399438279865
"IKZF1","SELL",0.0398215611783092,0.056,0.056,0.324782371707644
"IKZF1","CKAP2L",0.0395335084938126,0.102,0.102,0.279973957666031
"IKZF1","NFATC1",0.0394040348576616,0.05,0.05,0.152328593915929
"IKZF1","CORO2A",0.038570302026683,0.03,0.03,0.291463472214995
"IKZF1","CD96",0.0381057052890213,0.024,0.024,0.277321454091486
"IKZF1","KIF2A",0.0379079239445673,0.022,0.022,0.426259430258021
"IKZF1","ZBTB32",0.0377921115386276,0.074,0.074,0.330288532917137
"IKZF1","FAM101B",0.0376280172023155,0.084,0.084,0.134020030778519
"IKZF1","YBX3",0.0369706302459689,0.038,0.038,0.443639762373123
"IKZF1","PEA15",0.0361251931380285,0.03,0.03,0.557755978272226
"IKZF1","HOPX",0.0360905723852553,0.038,0.038,0.334379946449611
"IKZF1","TMSB4X",0.0351843151632701,0.062,0.062,0.504573966508817
"IKZF1","SOCS2",0.0350655092054807,0.044,0.044,0.334022579999936
"IKZF1","NRL",0.0336398521642163,0.0666588730418518,0.0666588730418518,0.0415449851078548
"IKZF1","MGST3",0.0326067217627751,0.052,0.052,0.381085421508
"IKZF1","PLAC8",0.0318291720810724,0.096,0.096,0.14496748739636
"IKZF1","NR2C2",0.0315502242879172,0.036,0.036,0.163933895442309
"IKZF1","NRF1",0.0313910895392488,0.036,0.036,0.116210836566784
"IKZF1","COTL1",0.0298242560480871,0.056,0.056,0.52836489841468
"IKZF1","ARL6IP5",0.029371592249344,0.036,0.036,0.556445813897533
"IKZF1","ID2",0.029012867585456,0.05,0.05,0.348211662731544
"IKZF1","MGST1",0.0289326976911951,0.0957692307692308,0.0957692307692308,0.149660433030391
"IKZF1","NR2F6",0.0287487116644418,0.0324329896907216,0.0324329896907216,0.068557835869615
"IKZF1","DEPDC1",0.0285844026777256,0.076,0.076,0.275317725469575
"IKZF1","DUSP4",0.0278395940997007,0.024,0.024,0.427991949059553
"IKZF1","ADAP1",0.0274510624989077,0.05,0.05,0.169758509920325
"IKZF1","BAX",0.027400649139332,0.014,0.014,0.512882938910133
"IKZF1","TBP",0.0265139005174812,0.032,0.032,0.221614372989563
"IKZF1","EXO1",0.0255873088676501,0.072,0.072,0.306165076541386
"IKZF1","IL32",0.0255326841322109,0.018,0.018,0.3238976795207
"IKZF1","DDIT4",0.0244985000878282,0.012,0.012,0.304211126714149
"IKZF1","CASZ1",0.0239032081281334,0.026,0.026,0.168153679383087
"IKZF1","KIF5C",0.0238899399672602,0.03,0.03,0.34168563407675
"IKZF1","C1QBP",0.0235990792264013,0.078,0.078,0.479675174599127
"IKZF1","PFN1",0.022262840789547,0.034,0.034,0.59144256673682
"IKZF1","ZNF684",0.0220811691571672,0.016,0.016,0.15249484935377
"IKZF1","POLR3K",0.0219699502293789,0.074,0.074,0.478535870858468
"IKZF1","HIC1",0.0208842103620375,0.046,0.046,0.086355744073013
"IKZF1","HTR3A",0.0208689572740698,0.028,0.028,0.256228651677111
"IKZF1","TP63",0.0203840518196805,0.0327242524916943,0.0327242524916943,0.168552799945001
"IKZF1","CBX3",0.0200587035201661,0.076,0.076,0.518992316028912
"IKZF1","HK1",0.020032160306398,0.03,0.03,0.526146795515674
"IKZF1","SOX4",0.0200106605793649,0.052,0.052,0.33106943225955
"IKZF1","ATF5",0.0199009063970073,0.042,0.042,0.267529779113004
"IKZF1","HSF1",0.0198205782497902,0.016,0.016,0.260248978575139
"IKZF1","GRPEL1",0.0194906552318766,0.044,0.044,0.432343032909536
"IKZF1","TNIK",0.0187217923720265,0.028,0.028,0.254308308169252
"IKZF1","CALM2",0.018180944819281,0.046,0.046,0.423408417323013
"IKZF1","IL10",0.0181434554446827,0.028,0.028,0.370631670967702
"IKZF1","LIN54",0.0181007363640513,0.028,0.028,0.183019410034437
"IKZF1","GPX1",0.0180248057359431,0.034,0.034,0.449322529837164
"IKZF1","RFX2",0.0178306626712539,0.0120816326530612,0.0120816326530612,0.151878310852811
"IKZF1","KIAA0020",0.0175070783918121,0.026,0.026,0.39740672344091
"IKZF1","ATF6",0.017237197673882,0.02,0.02,0.144915125524745
"IKZF1","HOXA1",0.0169208219367276,0.0332233134217542,0.0332233134217542,0.16038679588421
"IKZF1","TFCP2",0.0167263491980974,0.028,0.028,0.237531782303124
"IKZF1","TRIM22",0.0167245880681238,0.05,0.05,0.196006752761031
"IKZF1","DGKG",0.0167228519899488,0.098,0.098,0.414270844465966
"IKZF1","CAP1",0.0166960320187116,0.042,0.042,0.542283807657497
"IKZF1","UBE2C",0.0165540072868461,0.11,0.11,0.280155367972805
"IKZF1","ARNTL2",0.0165131124160668,0.026,0.026,0.414587228677366
"IKZF1","TUBA1A",0.0161212015908676,0.018,0.018,0.519767802600752
"IKZF1","PPARD",0.0159672742576898,0.028,0.028,0.0464761249314883
"IKZF1","XRCC5",0.0154236870100651,0.03,0.03,0.444389433773681
"IKZF1","PPM1G",0.015354827502134,0.012,0.012,0.410887444971101
"IKZF1","GLO1",0.0152409798795026,0.032,0.032,0.4929277721787
"IKZF1","SET",0.0152146398162977,0.05,0.05,0.527971281869149
"IKZF1","ZBED1",0.0151620829457275,0.012,0.012,0.2902844612521
"IKZF1","TMEM99",0.0145381873394417,0.014,0.014,0.296046892697656
"IKZF1","HSF2",0.0145378597021771,0.024,0.024,0.143540494154136
"IKZF1","VIM",0.01430530127332,0.03,0.03,0.465285746371192
"IKZF1","CCL22",0.0142746059546754,0.096,0.096,0.286717270345869
"IKZF1","PIK3CD",0.0141263003401873,0.024,0.024,0.471207622682546
"IKZF1","RAN",0.0135640030722164,0.024,0.024,0.526599595355859
"IKZF1","ANK3",0.0132358652600469,0.034,0.034,0.0609826323725452
"IKZF1","IL2RB",0.0130963138282245,0.034,0.034,0.567832210914827
"IKZF1","HOXC8",0.0128052895317918,0.0383620267444885,0.0383620267444885,0.017370817264964
"IKZF1","LIMA1",0.0126065138500899,0.024,0.024,0.163690398343645
"IKZF1","FCRL3",0.0125796865561216,0.056,0.056,0.298380504156864
"IKZF1","LDHB",0.0121404117250464,0.048,0.048,0.438988508693992
"IKZF1","CHEK1",0.0119274347795099,0.066,0.066,0.374876803550819
"IKZF1","PFKFB3",0.0119051696639203,0.038,0.038,0.401670456448818
"IKZF1","PRKCDBP",0.0116548599249729,0.096,0.096,0.224405078405904
"IKZF1","DLX4",0.0114074986446989,0.0145502645502645,0.0145502645502645,0.0942137520601278
"IKZF1","C4BPB",0.0112488005922792,0.008,0.008,0.353801939282072
"IKZF1","FOXO1",0.0106236463312394,0.018,0.018,0.220382333636056
"IKZF1","STAT5B",0.0106018593324089,0.054,0.054,0.393643731777351
"IKZF1","ARPC5",0.0105346900907553,0.042,0.042,0.461973278615285
"IKZF1","IFIT2",0.0104699905812421,0.018,0.018,0.152940256867689
"IKZF1","ARNTL",0.010445778000422,0.018,0.018,0.0927479427563412
"IKZF1","NKX3-1",0.0100964789896874,0.00806060606060606,0.00806060606060606,0.189237786561485
"IKZF1","ISL2",0.0100923031612939,0.014,0.014,-0.236517477904322
"IKZF1","IRF9",0.0113709323344225,0.02,0.02,-0.171108047490906
"IKZF1","TEAD3",0.0118601574299862,0.0445095856524428,0.0445095856524428,-0.083532382760822
"IKZF1","SOX12",0.0121755236310047,0.02,0.02,-0.0135447576571036
"IKZF1","TCF7L1",0.0129562765088789,0.03,0.03,-0.108159426684945
"IKZF1","RXRB",0.0129839147080642,0.02,0.02,-0.0774427730706364
"IKZF1","MSX1",0.0146927241979108,0.042,0.042,-0.0891991992999105
"IKZF1","ZBTB33",0.0173447772107827,0.022,0.022,-0.00726458504786462
"IKZF1","STAT4",0.0190440572800447,0.008,0.008,-0.00285139189361018
"IKZF1","OSR2",0.0312615098838201,0.0405642923219241,0.0405642923219241,-0.0792373351113194
"IKZF1","NR3C2",0.0361567942097143,0.069604205318491,0.069604205318491,-0.092391429450333
"IKZF1","FOXP2",0.0416852500767226,0.0881656583486441,0.0881656583486441,-0.101820653778866
"IKZF1","IRF3",0.0455003703246388,0.046,0.046,-0.30898619702927
"IKZF1","PLAG1",0.0601274217379771,0.062,0.062,-0.189447806407685
"INSM1","TFAP2B",0.17427889022054,0.110788438452304,0.110788438452304,0.078259371886304
"INSM1","KLF1",0.146522489057027,0.0643429745535009,0.0643429745535009,0.0856419995167549
"INSM1","PITX2",0.119199295003957,0.136666666666667,0.136666666666667,0.0286072542702495
"INSM1","NKX2-2",0.0633317783720975,0.149156862745098,0.149156862745098,0.00719013278810834
"INSM1","CYB5R2",0.0432868911916256,0.02,0.02,0.149879970400901
"INSM1","HLF",0.0308171971205429,0.0151095896923881,0.0151095896923881,0.0573716958203165
"IRF1","KLF10",0.417529090150093,0.146,0.146,0.616949674355964
"IRF1","RUNX1",0.327943041021752,0.158,0.158,0.376860272841739
"IRF1","HGF",0.318111217651245,0.138,0.138,0.358421809037821
"IRF1","MAF",0.303802631014893,0.162,0.162,0.218301848404291
"IRF1","JUN",0.289562457537424,0.178,0.178,0.517468583228194
"IRF1","RGCC",0.270712171380591,0.096,0.096,0.336621018715086
"IRF1","BATF2",0.256931427316063,0.112746945855736,0.112746945855736,0.250071901509274
"IRF1","RFX4",0.249594316166441,0.176498571751736,0.176498571751736,0.0916836418424848
"IRF1","STAT4",0.202527825042276,0.116,0.116,0.123849043905246
"IRF1","XAF1",0.196493678228304,0.096,0.096,0.634285859699352
"IRF1","PRDM15",0.193449847066272,0.09,0.09,0.449307605345427
"IRF1","HOXD3",0.156472026463805,0.0873846185431551,0.0873846185431551,0.186700932658856
"IRF1","ZBTB7C",0.155576029443585,0.181227123930302,0.181227123930302,0.0527138643543399
"IRF1","TBX6",0.153211894262807,0.071264425405049,0.071264425405049,0.0741965992710626
"IRF1","RASSF6",0.138927139740197,0.078,0.078,0.484926741364453
"IRF1","NFAT5",0.138832722923466,0.072,0.072,0.27572457735346
"IRF1","MEF2D",0.130537720587781,0.082,0.082,0.313376287453454
"IRF1","ID3",0.127920068529269,0.07,0.07,0.359914073204549
"IRF1","FAM92B",0.12685153915238,0.074,0.074,0.306855631477016
"IRF1","COL1A2",0.123928484671956,0.084,0.084,0.301664467613578
"IRF1","TCN2",0.120460978273141,0.054,0.054,0.349908314973577
"IRF1","SOX11",0.111337765187244,0.0650612922633608,0.0650612922633608,0.0468126744293537
"IRF1","POU5F1",0.109021007633664,0.0889450873132758,0.0889450873132758,0.157622178577717
"IRF1","PLAG1",0.107752918299364,0.094,0.094,0.208763904432076
"IRF1","LIMA1",0.104857028238586,0.11,0.11,0.016497013117735
"IRF1","ZNF274",0.103123970382473,0.082,0.082,0.203626421189808
"IRF1","TFE3",0.100937618420184,0.094,0.094,0.131033850527067
"IRF1","HSF4",0.0991520690166051,0.0659834550183311,0.0659834550183311,0.190308173581321
"IRF1","MECOM",0.0981614195336671,0.0429482779027104,0.0429482779027104,0.0279853957960403
"IRF1","MNT",0.0928021811676923,0.074,0.074,0.0937571907602183
"IRF1","HOXB3",0.0905003959675958,0.056651509559312,0.056651509559312,0.149431347045384
"IRF1","MIXL1",0.089104019096425,0.09,0.09,0.402678162031769
"IRF1","OSR2",0.0784260254733759,0.0404747066556308,0.0404747066556308,0.10880774309233
"IRF1","ZNF24",0.0770895114188591,0.03,0.03,0.339720966295168
"IRF1","TIMD4",0.0768100186252419,0.084,0.084,0.304613484246074
"IRF1","NUB1",0.0691946961983638,0.016,0.016,0.39783651996757
"IRF1","GRHL1",0.0686218991083647,0.0614804964539007,0.0614804964539007,0.166727080056162
"IRF1","SOCS3",0.0647020564932004,0.048,0.048,0.496788820810757
"IRF1","USF2",0.0642943372801269,0.094,0.094,0.102794331020383
"IRF1","CEBPD",0.0635089102004462,0.0619433340346448,0.0619433340346448,0.00788868436825534
"IRF1","CUX1",0.0628199100297752,0.082,0.082,0.188420593955229
"IRF1","SESN1",0.0578895614258849,0.042,0.042,0.234442499561285
"IRF1","RHOXF1",0.0564211382786535,0.0569764948239224,0.0569764948239224,0.139528384917514
"IRF1","SP3",0.0537789865233698,0.052,0.052,0.248629868281935
"IRF1","BHLHE41",0.05342402934685,0.064,0.064,0.26761965102685
"IRF1","GABPA",0.0527687715053885,0.074,0.074,0.235378901315995
"IRF1","MGA",0.0464386281001265,0.066,0.066,0.131394595799523
"IRF1","USF1",0.0459688042497984,0.05,0.05,0.226923907144938
"IRF1","CEBPB",0.0454112886783762,0.05,0.05,0.18350728664126
"IRF1","BCL6",0.043011168502959,0.052,0.052,0.256938590747764
"IRF1","POU6F1",0.0413961572570411,0.044,0.044,0.187037533908466
"IRF1","RXRB",0.0400139913869259,0.064,0.064,0.0184964935442719
"IRF1","ELK3",0.0384161752534197,0.066,0.066,0.354963764683772
"IRF1","TRIM22",0.0333069022261505,0.02,0.02,0.396355270557389
"IRF1","LYST",0.0318364955673045,0.07,0.07,0.13222586732818
"IRF1","HOXB2",0.0306771427121374,0.0368003366294972,0.0368003366294972,0.0807608965907232
"IRF1","LGALS3BP",0.0290821573053526,0.098,0.098,0.545552889530874
"IRF1","TBX21",0.0290024959487526,0.046,0.046,0.123089605613531
"IRF1","MEIS1",0.0282584947241768,0.022577873254565,0.022577873254565,0.0838682775498174
"IRF1","ZFX",0.0273241325551572,0.022,0.022,0.124637179955074
"IRF1","FOXO4",0.0264424810351154,0.018,0.018,0.200965099990784
"IRF1","CAV1",0.0262993169694398,0.028,0.028,0.387651677061271
"IRF1","ZBTB6",0.0237712138496461,0.048,0.048,0.195795567819085
"IRF1","ZNF317",0.0235254973879899,0.066,0.066,0.133651637651468
"IRF1","ZKSCAN5",0.0233100055800988,0.036,0.036,0.0118791818563446
"IRF1","SMAD4",0.0230566512617193,0.058,0.058,0.159406978857762
"IRF1","IRF9",0.0222962609156288,0.018,0.018,0.24203951713501
"IRF1","DUSP5",0.0203229033957844,0.058,0.058,0.614906913370955
"IRF1","ZNF143",0.0186428246081547,0.026,0.026,0.0224299343814084
"IRF1","CXCL16",0.018207702546581,0.034,0.034,0.182032910798002
"IRF1","GNB3",0.017236310755563,0.0303867243867244,0.0303867243867244,0.162330686624907
"IRF1","IL1RN",0.0169663822730459,0.022,0.022,0.262165064127202
"IRF1","ENC1",0.0168957882279313,0.042,0.042,0.0711295482741987
"IRF1","SP2",0.016721349837423,0.04,0.04,0.0559155142848474
"IRF1","TBR1",0.0164382217181932,0.0451515151515152,0.0451515151515152,0.0698146504829001
"IRF1","POU5F1B",0.0162581697974446,0.121011963926178,0.121011963926178,0.059180402605046
"IRF1","STAT2",0.0161073619392661,0.086,0.086,0.643125406679154
"IRF1","SP1",0.0159345110389206,0.018,0.018,0.190995748382039
"IRF1","HIF1A",0.0154241403549634,0.04,0.04,0.172711684926495
"IRF1","NFKBIA",0.0153484937962018,0.152,0.152,0.122551250066845
"IRF1","NFIL3",0.0149655910636081,0.022,0.022,0.32278859294907
"IRF1","TET1",0.0147213703650613,0.0323055040197897,0.0323055040197897,0.183684257257667
"IRF1","ELF2",0.0142101320960021,0.046,0.046,0.156366165932669
"IRF1","MXI1",0.0133538410040849,0.034,0.034,0.172526560085248
"IRF1","JUND",0.0131493907697806,0.054,0.054,0.245124610804085
"IRF1","SPDEF",0.0129887384677158,0.07,0.07,0.0812290717211999
"IRF1","ZNF449",0.0128410975915472,0.034,0.034,0.0840690875840874
"IRF1","IRF5",0.0126580854072134,0.052,0.052,0.155183015788476
"IRF1","ZNF384",0.0126248241689518,0.012,0.012,0.0232230988002957
"IRF1","RORA",0.0124055804933632,0.032,0.032,0.0551211208241715
"IRF1","TFAP2E",0.0117697226459004,0.010926324534572,0.010926324534572,0.0367606715470768
"IRF1","MTF1",0.0107624933032028,0.028,0.028,0.0148602185272341
"IRF1","BARHL2",0.0105477943360153,0.0330891330891331,0.0330891330891331,0.207382856627293
"IRF1","ELF3",0.0101765654521325,0.127077635177782,0.127077635177782,0.013613819127879
"IRF1","ZBTB33",0.010054422895086,0.026,0.026,0.110068081031097
"IRF1","HLF",0.0100067224389038,0.0224310776942356,0.0224310776942356,-0.0889599688949363
"IRF1","DLL1",0.0100367605319753,0.048,0.048,-0.0279714646648908
"IRF1","C1orf228",0.0102696662092016,0.042,0.042,-0.0605189897834244
"IRF1","ESCO2",0.0105367297873548,0.028,0.028,-0.519015110755545
"IRF1","LCP1",0.0107684165857718,0.078,0.078,-0.602142117985321
"IRF1","SHOX2",0.0109239070377683,0.0342737722048067,0.0342737722048067,-0.0319516662728728
"IRF1","TPX2",0.011211987247643,0.026,0.026,-0.570072490800455
"IRF1","APOBEC3B",0.0113882487879824,0.022,0.022,-0.442624171377757
"IRF1","KBTBD11",0.0115112226667194,0.022026862026862,0.022026862026862,-0.178683420390983
"IRF1","HMMR",0.0116227503037491,0.038,0.038,-0.527574312385481
"IRF1","MRTO4",0.0119252138563502,0.024,0.024,-0.532485668142884
"IRF1","FOXC1",0.0121514397730775,0.0398778998778999,0.0398778998778999,-0.0685397826140262
"IRF1","TEAD1",0.0122424771481323,0.0483984719365266,0.0483984719365266,-0.0471519456212569
"IRF1","SREBF1",0.0125012870575206,0.006,0.006,-0.410221602920051
"IRF1","SOX15",0.012739168190381,0.0133773404670011,0.0133773404670011,-0.0942706327939574
"IRF1","LAPTM4B",0.0127572134821042,0.046,0.046,-0.120403947406918
"IRF1","PPIF",0.0128681855816728,0.06,0.06,-0.531310230323347
"IRF1","CEBPG",0.0130402638805612,0.05,0.05,-0.00741347465809983
"IRF1","MCM10",0.0145752353480758,0.014,0.014,-0.54032159196303
"IRF1","FADS1",0.014688642599031,0.008,0.008,-0.308635965278052
"IRF1","SH2D2A",0.0150824216850256,0.042,0.042,-0.304418007682252
"IRF1","TUBA1B",0.0153994609278559,0.028,0.028,-0.614802188145524
"IRF1","HOXB7",0.0154561624363562,0.018,0.018,-0.0606232639882349
"IRF1","TP53",0.0155148691149999,0.048,0.048,-0.341501043853829
"IRF1","NR3C2",0.0157228519249456,0.0122874149659864,0.0122874149659864,-0.0293003651826739
"IRF1","CCR10",0.0158601160894318,0.042,0.042,-0.0308025619828278
"IRF1","DOK1",0.01587924434017,0.06,0.06,-0.369552090140128
"IRF1","ALDOA",0.0160410373476959,0.032,0.032,-0.490558219791607
"IRF1","ARNT",0.0162650023113758,0.026,0.026,-0.0314297415105956
"IRF1","LCK",0.0164647842203222,0.0306122448979592,0.0306122448979592,-0.276988950337107
"IRF1","JDP2",0.0166695426083866,0.018,0.018,-0.166893912555423
"IRF1","HESX1",0.0170969763278664,0.0127001535424435,0.0127001535424435,-0.0343756663305639
"IRF1","TFAP4",0.0172786419366255,0.052,0.052,-0.115060193696351
"IRF1","SYT11",0.0179295706924792,0.052,0.052,-0.367447075753549
"IRF1","HIST1H2BJ",0.0182675816444601,0.046,0.046,-0.15549861207153
"IRF1","WDR43",0.0183675305499583,0.04,0.04,-0.466012501397695
"IRF1","WDR34",0.0185484838177497,0.066,0.066,-0.219246206063693
"IRF1","CHEK1",0.0190120226248367,0.028,0.028,-0.541442334655544
"IRF1","CD52",0.0193148300205813,0.046,0.046,-0.163084160083889
"IRF1","FDXR",0.0194335463103138,0.048,0.048,-0.31848544594218
"IRF1","CENPB",0.0196132771829822,0.064,0.064,-0.165165840249589
"IRF1","SLC43A3",0.0203016651602175,0.05,0.05,-0.600413842906851
"IRF1","FOXP2",0.020372385748901,0.0196702024598358,0.0196702024598358,-0.0383465014494889
"IRF1","ARID3A",0.0205180402200164,0.07,0.07,-0.281711591997643
"IRF1","ATF7",0.0205228497885108,0.034,0.034,-0.00452454971784992
"IRF1","FAM129A",0.0205343315359575,0.042,0.042,-0.27143677621488
"IRF1","HSPA1A",0.0207176100113,0.052,0.052,-0.28785976473811
"IRF1","PDGFRA",0.0210435702253461,0.026,0.026,-0.517172025948641
"IRF1","CORO2A",0.0211550443971469,0.04,0.04,-0.209054583855405
"IRF1","DDX21",0.0217639022955722,0.034,0.034,-0.52514672273098
"IRF1","DIAPH3",0.0220177431596355,0.044,0.044,-0.499799675778135
"IRF1","ACOT7",0.0221035489900747,0.06,0.06,-0.560065168826554
"IRF1","NR1H3",0.0222745155848566,0.0141834673263245,0.0141834673263245,-0.0115412196900874
"IRF1","ZBED2",0.0229470899792991,0.06,0.06,-0.447205176153986
"IRF1","PGK1",0.0229617152818285,0.054,0.054,-0.545121458942976
"IRF1","CDC25A",0.02297961404359,0.034,0.034,-0.571370250570407
"IRF1","ETV4",0.023442859501156,0.0201052631578947,0.0201052631578947,-0.38056124740512
"IRF1","TUBB4B",0.0238293896293314,0.044,0.044,-0.588269619213019
"IRF1","NCL",0.0255402011076018,0.034,0.034,-0.475025457242176
"IRF1","LGALS1",0.0256748681215555,0.042,0.042,-0.480790589634154
"IRF1","SEPW1",0.0261265838408063,0.064,0.064,-0.517021280332847
"IRF1","ZNF282",0.026515963650865,0.016,0.016,-0.255000493474837
"IRF1","CDKN1A",0.0270532670334231,0.058,0.058,-0.0700973718564075
"IRF1","TFEC",0.0271377583989754,0.094,0.094,-0.00137249546896363
"IRF1","MYH10",0.0272168363128953,0.0204502419524511,0.0204502419524511,-0.356601416764087
"IRF1","CD163L1",0.0272376959523495,0.0470684371807967,0.0470684371807967,-0.220956005637987
"IRF1","POLD3",0.0275227101627095,0.028,0.028,-0.511023595823084
"IRF1","MPEG1",0.0275527414213295,0.076,0.076,-0.0292392180077802
"IRF1","HIST1H1B",0.0279005413508583,0.038,0.038,-0.432646372519414
"IRF1","SNAI1",0.0283549769679015,0.105287341590278,0.105287341590278,-0.0184496744967171
"IRF1","NCAPG",0.0284080684849743,0.052,0.052,-0.604292048220269
"IRF1","RMI2",0.029923061348262,0.06,0.06,-0.427522168053651
"IRF1","MITF",0.0300163521720881,0.107149500116252,0.107149500116252,-0.13059429986548
"IRF1","ZNF263",0.0302421194828415,0.022,0.022,-0.0363200543432529
"IRF1","ZNF16",0.0304009583159859,0.042,0.042,-0.0742886576591825
"IRF1","FOXK1",0.0307078290996696,0.044,0.044,-0.0721498359748587
"IRF1","HSF1",0.0311476025722441,0.032,0.032,-0.25408665876075
"IRF1","BTNL9",0.0313293419115689,0.02,0.02,-0.019382878657945
"IRF1","NREP",0.0319998251131671,0.068,0.068,-0.298344808456048
"IRF1","NUF2",0.032135487761142,0.052,0.052,-0.578950814991522
"IRF1","CERS6",0.0324372335070436,0.032,0.032,-0.350149223618802
"IRF1","ALPL",0.032639081648213,0.072,0.072,-0.0170615606561768
"IRF1","NR2C1",0.0327618380620124,0.048,0.048,-0.0386993731194734
"IRF1","NR2F6",0.0332877604266205,0.0282474226804124,0.0282474226804124,-0.0858745748913089
"IRF1","NDC80",0.0333195874302349,0.02,0.02,-0.442043430201487
"IRF1","NKX2-2",0.0336967331884994,0.0470588235294118,0.0470588235294118,-0.049757537276581
"IRF1","ANK3",0.0340088845077627,0.074,0.074,-0.0710577380275109
"IRF1","ZNF410",0.0350499182987274,0.057159026598755,0.057159026598755,-0.093880472427041
"IRF1","COTL1",0.0369444817291708,0.068,0.068,-0.526702785565254
"IRF1","GTSF1",0.0382172147398513,0.06,0.06,-0.439219222332007
"IRF1","CTCF",0.0385831295423087,0.062,0.062,-0.169756033712627
"IRF1","FAM167A",0.0389351090750446,0.048,0.048,-0.00424262643915682
"IRF1","POU4F1",0.0399666390842823,0.058,0.058,-0.076379544939343
"IRF1","HILPDA",0.0422517952022187,0.036,0.036,-0.27167218827909
"IRF1","TFAP2A",0.0425727089531706,0.0349405331510595,0.0349405331510595,-0.0877917577959498
"IRF1","KPNA2",0.0431855973619304,0.038,0.038,-0.523370259205543
"IRF1","NUSAP1",0.0439741401985751,0.104,0.104,-0.58113116831802
"IRF1","ARL6IP1",0.0443721879970132,0.052,0.052,-0.445501634785739
"IRF1","PPARG",0.0447917431112605,0.0762960219781374,0.0762960219781374,-0.249469925851546
"IRF1","RPL22L1",0.0458364937836036,0.066,0.066,-0.374934714118385
"IRF1","HLA-DRB1",0.0474247695612752,0.144,0.144,-0.456677361887962
"IRF1","DMBX1",0.0477810001959763,0.0710229133242832,0.0710229133242832,-0.0390365128593339
"IRF1","ZNF341",0.0480763728397178,0.048,0.048,-0.186475331089962
"IRF1","ZNF682",0.0493868659377423,0.0687573687269135,0.0687573687269135,-0.106390646041696
"IRF1","GMEB1",0.0532756313204067,0.042,0.042,-0.170140682717045
"IRF1","MAFA",0.0538118089458025,0.178980846197827,0.178980846197827,-0.065365404481254
"IRF1","G0S2",0.0538613705737772,0.024,0.024,-0.299638089590206
"IRF1","INA",0.0549861393393235,0.0263926787288527,0.0263926787288527,-0.225083222960888
"IRF1","HHLA2",0.0557029906876159,0.0510225333494847,0.0510225333494847,-0.269406963411061
"IRF1","RFC3",0.0566211656039492,0.108,0.108,-0.589305584174093
"IRF1","KIF23",0.0578379010636868,0.062,0.062,-0.529845982021115
"IRF1","KIFC1",0.0585493537892809,0.064,0.064,-0.609462871710779
"IRF1","PPIA",0.0589229020622745,0.056,0.056,-0.632356483793833
"IRF1","MSC",0.0592837548606424,0.042,0.042,-0.341920596113207
"IRF1","KIF4A",0.0594985020529206,0.034,0.034,-0.543933917675691
"IRF1","DLGAP5",0.0610739628045802,0.03,0.03,-0.594134089372395
"IRF1","TTK",0.061812608520383,0.026,0.026,-0.536556090073726
"IRF1","BNIP3",0.0630933790707083,0.066,0.066,-0.40990483930479
"IRF1","IRF6",0.0657937423486739,0.0703996312468713,0.0703996312468713,-0.131775732829521
"IRF1","HOXA10",0.0659434131928601,0.0440699704470524,0.0440699704470524,-0.135510329264886
"IRF1","TOP2A",0.0670452563223044,0.046,0.046,-0.573930231062523
"IRF1","HJURP",0.0684181603164673,0.046,0.046,-0.510023420144863
"IRF1","MAFF",0.0694795942706467,0.056,0.056,-0.0528439642084826
"IRF1","TPM4",0.0702309664717043,0.098,0.098,-0.616892246967842
"IRF1","EXO1",0.0707765126447116,0.046,0.046,-0.423295292021624
"IRF1","NR6A1",0.0713890914314008,0.0526303854875283,0.0526303854875283,-0.157839497096154
"IRF1","BIRC5",0.0720472579892923,0.038,0.038,-0.605646683479569
"IRF1","ETV1",0.0722046854752343,0.103814262023217,0.103814262023217,-0.14037623828091
"IRF1","FOXH1",0.0730128671223364,0.0826210826210826,0.0826210826210826,-0.0930344387056333
"IRF1","NGFRAP1",0.0731791341319064,0.046,0.046,-0.269565562116198
"IRF1","UBE2C",0.0741847483557383,0.046,0.046,-0.55739271629376
"IRF1","STK39",0.0746562556865773,0.088,0.088,-0.558224395340144
"IRF1","ASPM",0.0747750656421484,0.026,0.026,-0.503150083844291
